file,Chamber,incapacitation,date,group,rep,genotype,cross,set_id,backg_id,Gname
2021-04-06_RNAi-38523.25750-2_group1_20,20,57.134,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.25750-2_group1_21,21,199.429,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.25750-2_group1_29,29,213.092,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.25750-2_group1_30,30,253.349,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.25750-2_group1_31,31,218.366,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.25750-2_group1_32,32,203.376,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.25750-2_group1_33,33,135.359,2021-04-06,group1,2,38523,25750,38523_25750,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_20,20,183.433,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_21,21,87.309,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_22,22,219.437,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_23,23,194.042,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_24,24,193.464,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_26,26,221.038,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_27,27,226.449,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_28,28,169.495,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_29,29,172.273,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.3954-2_group1_30,30,210.092,2021-04-06,group1,2,38523,3954,38523_3954,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_17,17,175.076,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_18,18,160.422,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_19,19,143.251,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_20,20,128.546,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_21,21,123.253,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_29,29,123.253,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_30,30,93.452,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_31,31,78.134,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_32,32,108.209,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-38523.51941-1_group1_33,33,57.404,2021-04-06,group1,1,38523,51941,38523_51941,attP40,AnxB9
2021-04-06_RNAi-51411.3954-2_group1_20,20,243.391,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_21,21,322.279,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_22,22,322.279,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_23,23,221.414,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_24,24,171.42,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_26,26,245.542,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_27,27,286.168,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_28,28,217.295,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_29,29,312.439,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.3954-2_group1_30,30,244.447,2021-04-06,group1,2,51411,3954,51411_3954,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_20,20,40.362,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_21,21,220.253,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_22,22,256.334,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_23,23,229.071,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_24,24,270.16,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_26,26,194.004,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_27,27,200.182,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_28,28,260.111,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_29,29,259.532,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-51411.51941-2_group1_30,30,226.368,2021-04-06,group1,2,51411,51941,51411_51941,attP40,Atpalpha
2021-04-06_RNAi-55316.51941-1_group1_17,17,211.455,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_18,18,79.34,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_19,19,164.393,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_20,20,137.137,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_21,21,166.55,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_29,29,121.144,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_30,30,13.401,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_31,31,121.144,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_32,32,101.258,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-55316.51941-1_group1_33,33,111.085,2021-04-06,group1,1,55316,51941,55316_51941,attP40,Mvl
2021-04-06_RNAi-60119.3954-2_group1_17,17,189.149,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_18,18,168.147,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_19,19,145.389,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_20,20,43.38,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_21,21,173.246,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_29,29,151.069,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_30,30,219.221,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_31,31,132.232,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_32,32,207.466,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.3954-2_group1_33,33,1.083,2021-04-06,group1,2,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_17,17,226.407,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_18,18,201.434,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_19,19,125.604,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_20,20,194.127,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_21,21,172.086,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_29,29,152.464,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_30,30,147.347,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_31,31,169.287,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_32,32,146.226,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.25750-1_group1_33,33,168.097,2021-04-06,group1,1,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_17,17,210.219,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_18,18,128.435,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_19,19,168.235,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_20,20,108.432,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_21,21,87.505,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_29,29,107.424,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_30,30,122.428,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_31,31,121.4,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_32,32,86.392,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-06_RNAi-60119.51941-2_group1_33,33,135.281,2021-04-06,group1,2,60119,51941,60119_51941,attP40,FBgn0038852
2021-04-07_RNAi-28306.3954-2_group1_20,20,107.25,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_21,21,189.213,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_22,22,163.449,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_23,23,169.293,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_24,24,98.21,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_26,26,192.038,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_27,27,135.321,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_28,28,110.401,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_29,29,101.589,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.3954-2_group1_30,30,125.24,2021-04-07,group1,2,28306,3954,28306_3954,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_20,20,142.412,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_21,21,156.39,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_22,22,158.574,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_23,23,160.269,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_24,24,217.413,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_26,26,171.381,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_27,27,194.391,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_28,28,145.062,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_29,29,150.372,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-28306.25750-2_group1_30,30,198.046,2021-04-07,group1,2,28306,25750,28306_25750,attP2,Calx
2021-04-07_RNAi-31167.3954-2_group1_20,20,123.115,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_21,21,139.013,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_22,22,156.376,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_23,23,106.069,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_24,24,115.126,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_26,26,177.557,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_27,27,93.128,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_28,28,126,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_29,29,134.415,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.3954-2_group1_30,30,151.351,2021-04-07,group1,2,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_20,20,235.217,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_21,21,248.547,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_22,22,216.237,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_23,23,117.212,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_24,24,137.491,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_26,26,233.512,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_27,27,242.332,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_28,28,169.237,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_29,29,267.071,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-31167.25750-2_group1_30,30,67.289,2021-04-07,group1,2,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-07_RNAi-32913.51941-2_group1_20,20,79.148,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_21,21,156.476,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_22,22,95.399,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_23,23,163.539,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_24,24,142.161,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_26,26,82.313,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_27,27,84.062,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_28,28,96.459,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_29,29,79.148,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-32913.51941-2_group1_30,30,107.084,2021-04-07,group1,2,32913,51941,32913_51941,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_20,20,154.274,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_21,21,129.106,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_22,22,162.474,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_23,23,113.142,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_24,24,214.287,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_26,26,130.147,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_27,27,130.147,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_28,28,141.569,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_29,29,162.474,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-33646.25750-2_group1_30,30,186.149,2021-04-07,group1,2,33646,25750,33646_25750,attP2,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_20,20,107.09,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_21,21,34.441,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_22,22,117.082,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_23,23,156.03,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_24,24,84.077,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_26,26,134.328,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_27,27,59.134,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_28,28,93.433,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_29,29,84.077,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51411.25750-2_group1_30,30,193.143,2021-04-07,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-04-07_RNAi-51511.51941-2_group1_20,20,71.354,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_21,21,74.319,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_22,22,115.348,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_23,23,110.266,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_24,24,81.397,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_26,26,123.35,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_27,27,89.19,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_28,28,99.165,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_29,29,115.348,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-51511.51941-2_group1_30,30,118.343,2021-04-07,group1,2,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-07_RNAi-60074.3954-2_group1_20,20,199.435,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_21,21,155.15,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_22,22,192.568,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_23,23,170.32,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_24,24,86.26,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_26,26,144.163,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_27,27,108.249,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_28,28,154.083,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_29,29,93.09,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.3954-2_group1_30,30,68.202,2021-04-07,group1,2,60074,3954,60074_3954,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_20,20,78.227,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_21,21,125.412,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_22,22,119.357,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_23,23,7.116,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_24,24,78.227,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_26,26,74.089,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_27,27,60.134,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_28,28,125.412,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_29,29,118.321,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-07_RNAi-60074.51941-2_group1_30,30,35.33,2021-04-07,group1,2,60074,51941,60074_51941,attP40,FBgn0051207
2021-04-08_RNAi-27657.25750-2_group1_20,20,183.399,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_21,21,188.163,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_22,22,80.077,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_23,23,110.216,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_24,24,148.152,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_26,26,117.062,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_27,27,162.175,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_28,28,195.492,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_29,29,116.487,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-27657.25750-2_group1_30,30,163.27,2021-04-08,group1,2,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-08_RNAi-32913.25750-2_group1_20,20,1.019,2021-04-08,group1,2,32913,25750,32913_25750,attP2,Atpalpha
2021-04-08_RNAi-32913.25750-2_group1_21,21,134.393,2021-04-08,group1,2,32913,25750,32913_25750,attP2,Atpalpha
2021-04-08_RNAi-32913.25750-2_group1_22,22,101.289,2021-04-08,group1,2,32913,25750,32913_25750,attP2,Atpalpha
2021-04-08_RNAi-32913.25750-2_group1_23,23,168.388,2021-04-08,group1,2,32913,25750,32913_25750,attP2,Atpalpha
2021-04-08_RNAi-32913.25750-2_group1_24,24,144.129,2021-04-08,group1,2,32913,25750,32913_25750,attP2,Atpalpha
